,lt_x,lt_y,rb_x,rb_y,target
81,22355052.8713,21539580.0018,24688439.7346,21237020.31,0.0699802688275
82,22521756.8416,21251346.4944,24521735.7643,21255253.8174,0.0699160376274
83,22050044.8418,21584963.9555,25083447.7641,21191636.3563,0.0697467130259
84,22127350.6561,21340312.203,25186141.9498,21346288.1088,0.069538445285
85,22530056.886,21426888.0249,24513435.7199,21169712.2869,0.0694032987947
86,22315048.8565,21562271.9786,24998443.7494,21214328.3332,0.0693787049711
87,22445052.8713,21449580.0018,24778439.7346,21147020.31,0.0692126117045
88,22123819.3846,21250656.9668,24829673.2213,21255943.345,0.0691858857819
89,22310052.8713,21449580.0018,24643439.7346,21147020.31,0.0691449231583
90,22213819.3846,21340656.9668,24919673.2213,21345943.345,0.0688654210256
91,22611756.8416,21386346.4944,24611735.7643,21390253.8174,0.0687894208971
92,22400052.8713,21494580.0018,24733439.7346,21192020.31,0.0685031921414
93,22435288.1131,21386001.7306,24788204.4928,21390598.5812,0.0684917341914
94,22476756.8416,21386346.4944,24476735.7643,21390253.8174,0.0684575720332
95,22575056.886,21471888.0249,24558435.7199,21214712.2869,0.0683743057463
96,21992350.6561,21295312.203,25051141.9498,21301288.1088,0.0683377370174
97,22213819.3846,21295656.9668,24919673.2213,21300943.345,0.068274888464
98,22476756.8416,21296346.4944,24476735.7643,21300253.8174,0.0679286218175
99,21992350.6561,21250312.203,25051141.9498,21256288.1088,0.0678871171898
100,22656756.8416,21341346.4944,24656735.7643,21345253.8174,0.067677257835
101,22521756.8416,21386346.4944,24521735.7643,21390253.8174,0.0673861870058
102,22127350.6561,21295312.203,25186141.9498,21301288.1088,0.0670712375634
103,22037350.6561,21250312.203,25096141.9498,21256288.1088,0.0669303073441
104,22315048.8565,21517271.9786,24998443.7494,21169328.3332,0.0668976779038
105,22168819.3846,21385656.9668,24874673.2213,21390943.345,0.0667137275561
106,21992350.6561,21205312.203,25051141.9498,21211288.1088,0.0666898990034
107,22620056.886,21471888.0249,24603435.7199,21214712.2869,0.0665040126936
108,22213819.3846,21250656.9668,24919673.2213,21255943.345,0.0663689456129
109,22620056.886,21516888.0249,24603435.7199,21259712.2869,0.0663394337343
110,21960824.854,21185711.5752,24992667.7519,21590888.7366,0.065947920228
111,22005044.8418,21584963.9555,25038447.7641,21191636.3563,0.0659011536128
112,22445052.8713,21359580.0018,24778439.7346,21057020.31,0.0657129903455
