,lt_x,lt_y,rb_x,rb_y,target_norm
10653,18931745.9122,20327084.8987,19163781.0878,20584620.1013,8.36429084691e+11
10654,18931745.9122,20327184.8987,19163781.0878,20584720.1013,8.36429084691e+11
10655,18931705.9122,20327124.8987,19163741.0878,20584660.1013,8.36429084691e+11
10656,18931705.9122,20327114.8987,19163741.0878,20584650.1013,8.36429084691e+11
10657,18931715.9122,20327084.8987,19163751.0878,20584620.1013,8.36429084691e+11
10658,18931725.9122,20327154.8987,19163761.0878,20584690.1013,8.36429084691e+11
10659,18931765.9122,20327094.8987,19163801.0878,20584630.1013,8.36429084691e+11
10660,18931765.9122,20327154.8987,19163801.0878,20584690.1013,8.36429084691e+11
10661,18931755.9122,20327134.8987,19163791.0878,20584670.1013,8.36429084691e+11
10662,18931755.9122,20327104.8987,19163791.0878,20584640.1013,8.36429084691e+11
10663,18931735.9122,20327164.8987,19163771.0878,20584700.1013,8.36429084691e+11
10664,18931755.9122,20327144.8987,19163791.0878,20584680.1013,8.36429084691e+11
10665,18931735.9122,20327084.8987,19163771.0878,20584620.1013,8.36429084691e+11
10666,18931685.9122,20327154.8987,19163721.0878,20584690.1013,8.36429084691e+11
10667,18931755.9122,20327094.8987,19163791.0878,20584630.1013,8.36429084691e+11
10668,18931725.9122,20327184.8987,19163761.0878,20584720.1013,8.36429084691e+11
10669,18931715.9122,20327124.8987,19163751.0878,20584660.1013,8.36429084691e+11
10670,18931675.9122,20327114.8987,19163711.0878,20584650.1013,8.36429084691e+11
10671,18931675.9122,20327124.8987,19163711.0878,20584660.1013,8.36429084691e+11
10672,18931745.9122,20327164.8987,19163781.0878,20584700.1013,8.36429084691e+11
10673,18931765.9122,20327164.8987,19163801.0878,20584700.1013,8.36429084691e+11
10674,18931705.9122,20327084.8987,19163741.0878,20584620.1013,8.36429084691e+11
10675,18931715.9122,20327134.8987,19163751.0878,20584670.1013,8.36429084691e+11
10676,18931765.9122,20327174.8987,19163801.0878,20584710.1013,8.36429084691e+11
10677,18931675.9122,20327084.8987,19163711.0878,20584620.1013,8.36429084691e+11
10678,18931765.9122,20327144.8987,19163801.0878,20584680.1013,8.36429084691e+11
10679,18931695.9122,20327134.8987,19163731.0878,20584670.1013,8.36429084691e+11
10680,18931755.9122,20327154.8987,19163791.0878,20584690.1013,8.36429084691e+11
10681,18931735.9122,20327134.8987,19163771.0878,20584670.1013,8.36429084691e+11
10682,18931695.9122,20327144.8987,19163731.0878,20584680.1013,8.36429084691e+11
10683,18931705.9122,20327164.8987,19163741.0878,20584700.1013,8.36429084691e+11
10684,18931695.9122,20327104.8987,19163731.0878,20584640.1013,8.36429084691e+11
10685,18931705.9122,20327104.8987,19163741.0878,20584640.1013,8.36429084691e+11
10686,18931725.9122,20327114.8987,19163761.0878,20584650.1013,8.36429084691e+11
10687,18931745.9122,20327174.8987,19163781.0878,20584710.1013,8.36429084691e+11
10688,18931765.9122,20327124.8987,19163801.0878,20584660.1013,8.36429084691e+11
10689,18931745.9122,20327104.8987,19163781.0878,20584640.1013,8.36429084691e+11
10690,18931675.9122,20327104.8987,19163711.0878,20584640.1013,8.36429084691e+11
10691,18931775.9122,20327104.8987,19163811.0878,20584640.1013,8.36429084691e+11
10692,18931715.9122,20327174.8987,19163751.0878,20584710.1013,8.36429084691e+11
10693,18931725.9122,20327094.8987,19163761.0878,20584630.1013,8.36429084691e+11
10694,18931695.9122,20327164.8987,19163731.0878,20584700.1013,8.36429084691e+11
10695,18931695.9122,20327084.8987,19163731.0878,20584620.1013,8.36429084691e+11
10696,18931745.9122,20327094.8987,19163781.0878,20584630.1013,8.36429084691e+11
10697,18931745.9122,20327154.8987,19163781.0878,20584690.1013,8.36429084691e+11
10698,18931755.9122,20327114.8987,19163791.0878,20584650.1013,8.36429084691e+11
10699,18931685.9122,20327134.8987,19163721.0878,20584670.1013,8.36429084691e+11
10700,18931675.9122,20327184.8987,19163711.0878,20584720.1013,8.36429084691e+11
10701,18931775.9122,20327124.8987,19163811.0878,20584660.1013,8.36429084691e+11
10702,18931675.9122,20327174.8987,19163711.0878,20584710.1013,8.36429084691e+11
10703,18931715.9122,20327114.8987,19163751.0878,20584650.1013,8.36429084691e+11
10704,18931695.9122,20327184.8987,19163731.0878,20584720.1013,8.36429084691e+11
10705,18931745.9122,20327124.8987,19163781.0878,20584660.1013,8.36429084691e+11
10706,18931755.9122,20327084.8987,19163791.0878,20584620.1013,8.36429084691e+11
10707,18931695.9122,20327094.8987,19163731.0878,20584630.1013,8.36429084691e+11
10708,18931735.9122,20327114.8987,19163771.0878,20584650.1013,8.36429084691e+11
10709,18931695.9122,20327124.8987,19163731.0878,20584660.1013,8.36429084691e+11
10710,18931735.9122,20327094.8987,19163771.0878,20584630.1013,8.36429084691e+11
10711,18931775.9122,20327144.8987,19163811.0878,20584680.1013,8.36429084691e+11
10712,18931725.9122,20327084.8987,19163761.0878,20584620.1013,8.36429084691e+11
10713,18931695.9122,20327114.8987,19163731.0878,20584650.1013,8.36429084691e+11
10714,18931775.9122,20327174.8987,19163811.0878,20584710.1013,8.36429084691e+11
10715,18931685.9122,20327104.8987,19163721.0878,20584640.1013,8.36429084691e+11
10716,18931775.9122,20327154.8987,19163811.0878,20584690.1013,8.36429084691e+11
10717,18931735.9122,20327144.8987,19163771.0878,20584680.1013,8.36429084691e+11
10718,18931775.9122,20327094.8987,19163811.0878,20584630.1013,8.36429084691e+11
10719,18931705.9122,20327154.8987,19163741.0878,20584690.1013,8.36429084691e+11
10720,18931685.9122,20327124.8987,19163721.0878,20584660.1013,8.36429084691e+11
10721,18931735.9122,20327104.8987,19163771.0878,20584640.1013,8.36429084691e+11
10722,18931735.9122,20327124.8987,19163771.0878,20584660.1013,8.36429084691e+11
10723,18931745.9122,20327134.8987,19163781.0878,20584670.1013,8.36429084691e+11
10724,18931705.9122,20327144.8987,19163741.0878,20584680.1013,8.36429084691e+11
10725,18931735.9122,20327184.8987,19163771.0878,20584720.1013,8.36429084691e+11
10726,18931685.9122,20327164.8987,19163721.0878,20584700.1013,8.36429084691e+11
10727,18931675.9122,20327144.8987,19163711.0878,20584680.1013,8.36429084691e+11
10728,18901370.8584,20349672.701,19194076.1416,20562192.299,8.20187865318e+11
10729,18901340.8584,20349682.701,19194046.1416,20562202.299,8.20187865318e+11
10730,18901370.8584,20349652.701,19194076.1416,20562172.299,8.20187865318e+11
10731,18901360.8584,20349652.701,19194066.1416,20562172.299,8.20187865318e+11
10732,18901340.8584,20349652.701,19194046.1416,20562172.299,8.20187865318e+11
10733,18901350.8584,20349632.701,19194056.1416,20562152.299,8.20187865318e+11
10734,18901350.8584,20349642.701,19194056.1416,20562162.299,8.20187865318e+11
10735,18901370.8584,20349692.701,19194076.1416,20562212.299,8.20187865318e+11
10736,18901380.8584,20349692.701,19194086.1416,20562212.299,8.20187865318e+11
10737,18901350.8584,20349652.701,19194056.1416,20562172.299,8.20187865318e+11
10738,18901340.8584,20349632.701,19194046.1416,20562152.299,8.20187865318e+11
10739,18901360.8584,20349662.701,19194066.1416,20562182.299,8.20187865318e+11
10740,18901360.8584,20349682.701,19194066.1416,20562202.299,8.20187865318e+11
10741,18901350.8584,20349682.701,19194056.1416,20562202.299,8.20187865318e+11
10742,18901370.8584,20349682.701,19194076.1416,20562202.299,8.20187865318e+11
10743,18901360.8584,20349632.701,19194066.1416,20562152.299,8.20187865318e+11
10744,18901350.8584,20349612.701,19194056.1416,20562132.299,8.20187865318e+11
10745,18901360.8584,20349642.701,19194066.1416,20562162.299,8.20187865318e+11
10746,18901340.8584,20349622.701,19194046.1416,20562142.299,8.20187865318e+11
10747,18901340.8584,20349662.701,19194046.1416,20562182.299,8.20187865318e+11
10748,18901370.8584,20349662.701,19194076.1416,20562182.299,8.20187865318e+11
10749,18901340.8584,20349672.701,19194046.1416,20562192.299,8.20187865318e+11
10750,18901350.8584,20349662.701,19194056.1416,20562182.299,8.20187865318e+11
10751,18901350.8584,20349692.701,19194056.1416,20562212.299,8.20187865318e+11
10752,18901340.8584,20349602.701,19194046.1416,20562122.299,8.20187865318e+11
10753,18901360.8584,20349672.701,19194066.1416,20562192.299,8.20187865318e+11
10754,18901360.8584,20349692.701,19194066.1416,20562212.299,8.20187865318e+11
10755,18901340.8584,20349612.701,19194046.1416,20562132.299,8.20187865318e+11
10756,18901350.8584,20349622.701,19194056.1416,20562142.299,8.20187865318e+11
10757,18901340.8584,20349692.701,19194046.1416,20562212.299,8.20187865318e+11
10758,18901340.8584,20349592.701,19194046.1416,20562112.299,8.20187865318e+11
10759,18901380.8584,20349682.701,19194086.1416,20562202.299,8.20187865318e+11
10760,18901350.8584,20349672.701,19194056.1416,20562192.299,8.20187865318e+11
10761,18901380.8584,20349672.701,19194086.1416,20562192.299,8.20187865318e+11
10762,18901340.8584,20349642.701,19194046.1416,20562162.299,8.20187865318e+11
10763,18968543.4676,20318917.3785,19126883.5324,20592967.6215,8.18292924408e+11
10764,18968553.4676,20318847.3785,19126893.5324,20592897.6215,8.18292924408e+11
10765,18968583.4676,20318837.3785,19126923.5324,20592887.6215,8.18292924408e+11
10766,18968623.4676,20318837.3785,19126963.5324,20592887.6215,8.18292924408e+11
10767,18968553.4676,20318917.3785,19126893.5324,20592967.6215,8.18292924408e+11
10768,18968563.4676,20318847.3785,19126903.5324,20592897.6215,8.18292924408e+11
10769,18968523.4676,20318837.3785,19126863.5324,20592887.6215,8.18292924408e+11
10770,18968553.4676,20318837.3785,19126893.5324,20592887.6215,8.18292924408e+11
10771,18968553.4676,20318907.3785,19126893.5324,20592957.6215,8.18292924408e+11
10772,18968573.4676,20318837.3785,19126913.5324,20592887.6215,8.18292924408e+11
10773,18968563.4676,20318917.3785,19126903.5324,20592967.6215,8.18292924408e+11
10774,18968613.4676,20318837.3785,19126953.5324,20592887.6215,8.18292924408e+11
10775,18968593.4676,20318917.3785,19126933.5324,20592967.6215,8.18292924408e+11
10776,18968523.4676,20318847.3785,19126863.5324,20592897.6215,8.18292924408e+11
10777,18968593.4676,20318907.3785,19126933.5324,20592957.6215,8.18292924408e+11
10778,18968623.4676,20318907.3785,19126963.5324,20592957.6215,8.18292924408e+11
10779,18968533.4676,20318917.3785,19126873.5324,20592967.6215,8.18292924408e+11
10780,18968533.4676,20318907.3785,19126873.5324,20592957.6215,8.18292924408e+11
10781,18968573.4676,20318917.3785,19126913.5324,20592967.6215,8.18292924408e+11
10782,18968563.4676,20318907.3785,19126903.5324,20592957.6215,8.18292924408e+11
10783,18968603.4676,20318907.3785,19126943.5324,20592957.6215,8.18292924408e+11
10784,18968583.4676,20318917.3785,19126923.5324,20592967.6215,8.18292924408e+11
10785,18968613.4676,20318907.3785,19126953.5324,20592957.6215,8.18292924408e+11
10786,18968523.4676,20318917.3785,19126863.5324,20592967.6215,8.18292924408e+11
10787,18968543.4676,20318847.3785,19126883.5324,20592897.6215,8.18292924408e+11
10788,18968543.4676,20318907.3785,19126883.5324,20592957.6215,8.18292924408e+11
10789,18968533.4676,20318837.3785,19126873.5324,20592887.6215,8.18292924408e+11
10790,18968533.4676,20318847.3785,19126873.5324,20592897.6215,8.18292924408e+11
10791,18968593.4676,20318837.3785,19126933.5324,20592887.6215,8.18292924408e+11
10792,18968563.4676,20318837.3785,19126903.5324,20592887.6215,8.18292924408e+11
10793,18968543.4676,20318837.3785,19126883.5324,20592887.6215,8.18292924408e+11
10794,18968603.4676,20318837.3785,19126943.5324,20592887.6215,8.18292924408e+11
10795,18968583.4676,20318907.3785,19126923.5324,20592957.6215,8.18292924408e+11
10796,18968573.4676,20318907.3785,19126913.5324,20592957.6215,8.18292924408e+11
10797,18968543.4676,20318857.3785,19126883.5324,20592907.6215,8.18292924408e+11
10798,18968593.4676,20318877.3785,19126933.5324,20592927.6215,8.18292924408e+11
10799,18968583.4676,20318887.3785,19126923.5324,20592937.6215,8.18292924408e+11
10800,18968593.4676,20318867.3785,19126933.5324,20592917.6215,8.18292924408e+11
10801,18968573.4676,20318927.3785,19126913.5324,20592977.6215,8.18292924408e+11
10802,18968603.4676,20318857.3785,19126943.5324,20592907.6215,8.18292924408e+11
10803,18968573.4676,20318887.3785,19126913.5324,20592937.6215,8.18292924408e+11
10804,18968603.4676,20318917.3785,19126943.5324,20592967.6215,8.18292924408e+11
10805,18968533.4676,20318857.3785,19126873.5324,20592907.6215,8.18292924408e+11
10806,18968543.4676,20318897.3785,19126883.5324,20592947.6215,8.18292924408e+11
10807,18968533.4676,20318887.3785,19126873.5324,20592937.6215,8.18292924408e+11
10808,18968573.4676,20318867.3785,19126913.5324,20592917.6215,8.18292924408e+11
10809,18968613.4676,20318847.3785,19126953.5324,20592897.6215,8.18292924408e+11
10810,18968523.4676,20318877.3785,19126863.5324,20592927.6215,8.18292924408e+11
10811,18968623.4676,20318867.3785,19126963.5324,20592917.6215,8.18292924408e+11
10812,18968573.4676,20318827.3785,19126913.5324,20592877.6215,8.18292924408e+11
10813,18968623.4676,20318927.3785,19126963.5324,20592977.6215,8.18292924408e+11
10814,18968623.4676,20318897.3785,19126963.5324,20592947.6215,8.18292924408e+11
10815,18968613.4676,20318827.3785,19126953.5324,20592877.6215,8.18292924408e+11
10816,18968583.4676,20318897.3785,19126923.5324,20592947.6215,8.18292924408e+11
10817,18968553.4676,20318927.3785,19126893.5324,20592977.6215,8.18292924408e+11
10818,18968623.4676,20318847.3785,19126963.5324,20592897.6215,8.18292924408e+11
10819,18968533.4676,20318867.3785,19126873.5324,20592917.6215,8.18292924408e+11
10820,18968523.4676,20318887.3785,19126863.5324,20592937.6215,8.18292924408e+11
10821,18968523.4676,20318927.3785,19126863.5324,20592977.6215,8.18292924408e+11
10822,18968603.4676,20318867.3785,19126943.5324,20592917.6215,8.18292924408e+11
10823,18968553.4676,20318897.3785,19126893.5324,20592947.6215,8.18292924408e+11
10824,18968623.4676,20318917.3785,19126963.5324,20592967.6215,8.18292924408e+11
10825,18968623.4676,20318857.3785,19126963.5324,20592907.6215,8.18292924408e+11
10826,18968613.4676,20318897.3785,19126953.5324,20592947.6215,8.18292924408e+11
10827,18968563.4676,20318827.3785,19126903.5324,20592877.6215,8.18292924408e+11
10828,18968563.4676,20318897.3785,19126903.5324,20592947.6215,8.18292924408e+11
10829,18968533.4676,20318877.3785,19126873.5324,20592927.6215,8.18292924408e+11
10830,18968553.4676,20318877.3785,19126893.5324,20592927.6215,8.18292924408e+11
10831,18968553.4676,20318887.3785,19126893.5324,20592937.6215,8.18292924408e+11
10832,18968623.4676,20318827.3785,19126963.5324,20592877.6215,8.18292924408e+11
10833,18968583.4676,20318847.3785,19126923.5324,20592897.6215,8.18292924408e+11
10834,18968543.4676,20318887.3785,19126883.5324,20592937.6215,8.18292924408e+11
10835,18968563.4676,20318887.3785,19126903.5324,20592937.6215,8.18292924408e+11
10836,18968523.4676,20318867.3785,19126863.5324,20592917.6215,8.18292924408e+11
10837,18968563.4676,20318927.3785,19126903.5324,20592977.6215,8.18292924408e+11
10838,18968523.4676,20318857.3785,19126863.5324,20592907.6215,8.18292924408e+11
10839,18968593.4676,20318927.3785,19126933.5324,20592977.6215,8.18292924408e+11
10840,18968603.4676,20318827.3785,19126943.5324,20592877.6215,8.18292924408e+11
10841,18968603.4676,20318877.3785,19126943.5324,20592927.6215,8.18292924408e+11
10842,18968543.4676,20318827.3785,19126883.5324,20592877.6215,8.18292924408e+11
10843,18968573.4676,20318897.3785,19126913.5324,20592947.6215,8.18292924408e+11
10844,18968613.4676,20318857.3785,19126953.5324,20592907.6215,8.18292924408e+11
10845,18968593.4676,20318857.3785,19126933.5324,20592907.6215,8.18292924408e+11
10846,18968603.4676,20318927.3785,19126943.5324,20592977.6215,8.18292924408e+11
10847,18968563.4676,20318867.3785,19126903.5324,20592917.6215,8.18292924408e+11
10848,18968623.4676,20318887.3785,19126963.5324,20592937.6215,8.18292924408e+11
10849,18968523.4676,20318827.3785,19126863.5324,20592877.6215,8.18292924408e+11
10850,18968533.4676,20318927.3785,19126873.5324,20592977.6215,8.18292924408e+11
10851,18968553.4676,20318857.3785,19126893.5324,20592907.6215,8.18292924408e+11
10852,18968563.4676,20318877.3785,19126903.5324,20592927.6215,8.18292924408e+11
10853,18968603.4676,20318887.3785,19126943.5324,20592937.6215,8.18292924408e+11
10854,18968543.4676,20318877.3785,19126883.5324,20592927.6215,8.18292924408e+11
10855,18968553.4676,20318867.3785,19126893.5324,20592917.6215,8.18292924408e+11
10856,18968583.4676,20318827.3785,19126923.5324,20592877.6215,8.18292924408e+11
10857,18968603.4676,20318897.3785,19126943.5324,20592947.6215,8.18292924408e+11
10858,18968593.4676,20318847.3785,19126933.5324,20592897.6215,8.18292924408e+11
10859,18968533.4676,20318827.3785,19126873.5324,20592877.6215,8.18292924408e+11
10860,18968543.4676,20318927.3785,19126883.5324,20592977.6215,8.18292924408e+11
10861,18968623.4676,20318877.3785,19126963.5324,20592927.6215,8.18292924408e+11
10862,18968613.4676,20318877.3785,19126953.5324,20592927.6215,8.18292924408e+11
10863,18968543.4676,20318867.3785,19126883.5324,20592917.6215,8.18292924408e+11
10864,18968523.4676,20318907.3785,19126863.5324,20592957.6215,8.18292924408e+11
10865,18968593.4676,20318897.3785,19126933.5324,20592947.6215,8.18292924408e+11
10866,18968523.4676,20318897.3785,19126863.5324,20592947.6215,8.18292924408e+11
10867,18968583.4676,20318867.3785,19126923.5324,20592917.6215,8.18292924408e+11
10868,18968593.4676,20318887.3785,19126933.5324,20592937.6215,8.18292924408e+11
10869,18968583.4676,20318857.3785,19126923.5324,20592907.6215,8.18292924408e+11
10870,18968563.4676,20318857.3785,19126903.5324,20592907.6215,8.18292924408e+11
10871,18968533.4676,20318897.3785,19126873.5324,20592947.6215,8.18292924408e+11
10872,18968553.4676,20318827.3785,19126893.5324,20592877.6215,8.18292924408e+11
10873,18968583.4676,20318877.3785,19126923.5324,20592927.6215,8.18292924408e+11
10874,18968613.4676,20318917.3785,19126953.5324,20592967.6215,8.18292924408e+11
10875,18968583.4676,20318927.3785,19126923.5324,20592977.6215,8.18292924408e+11
10876,18968613.4676,20318927.3785,19126953.5324,20592977.6215,8.18292924408e+11
