Name,Status,"Population
Census
1990-04-01","Population
Census
2000-04-01","Population
Census
2010-04-01","Population
Estimate
2014-07-01"
Bland,County,6514,6869,6824,6625
Botetourt,County,24992,30554,33148,33100
Bristol,City,18426,17346,17841,17184
Brunswick,County,15987,18395,17432,16498
Buchanan,County,31333,26968,24095,23106
Buckingham,County,12873,15614,17143,16913
Buena Vista,City,6406,6367,6651,6603
Campbell,County,47499,50997,54851,54885
Caroline,County,19217,22122,28558,29778
Carroll,County,26519,29205,30042,29621
Charles City,County,6282,6932,7256,7023
Charlotte,County,11688,12471,12575,12225
Charlottesville,City,40470,41280,43435,45593
Chesapeake,City,151982,199153,222209,233371
Chesterfield,County,209599,259879,316231,332499
Clarke,County,12101,12638,14029,14423
Colonial Heights,City,16064,16909,17413,17731
Covington,City,7352,6294,5954,5802
Craig,County,4372,5076,5173,5234
Culpeper,County,27791,34260,46691,49166
Cumberland,County,7825,9002,10055,9827
Danville,City,53056,48312,43066,42444
Dickenson,County,17620,16380,15892,15308
Dinwiddie,County,22279,24540,28001,27859
Emporia,City,5556,5651,5927,5462
Essex,County,8689,9991,11146,11103
Fairfax,County,818310,969987,1081685,1137538
Fairfax,City,19945,21576,22542,24483
Falls Church,City,9464,10432,12289,13601
Fauquier,County,48700,55145,65275,68248
Floyd,County,11965,13840,15287,15578
Fluvanna,County,12429,20012,25704,26092
Franklin,County,39549,47311,56166,56358
Franklin,City,8392,8351,8561,8526
Frederick,County,45723,59226,78306,82377
Fredericksburg,City,19033,19367,24023,28350
Galax,City,6745,6911,7042,7014
Giles,County,16366,16682,17286,16815
Gloucester,County,30131,34772,36858,37141
Goochland,County,14163,16866,21699,21936
Grayson,County,16278,16803,15533,15093
Greene,County,10297,15231,18410,19031
Greensville,County,8553,11585,12243,11681
Halifax,County,36030,37350,36241,35200
Hampton,City,133773,146436,137508,136879
Hanover,County,63306,86331,99852,101918
Harrisonburg,City,30707,40390,48907,52478
Henrico,County,217878,263195,306906,321924
Henry,County,56942,57944,54143,52081
Highland,County,2635,2531,2319,2248
Hopewell,City,23101,22278,22591,22196
Isle of Wight,County,25053,29724,35270,36007
James City,County,34779,48096,67401,72583
King and Queen,County,6289,6624,6945,7175
King George,County,13527,16811,23584,25371
King William,County,10913,13155,15927,16186
Lancaster,County,10896,11557,11395,11044
Lee,County,24496,23583,25587,24951
Lexington,City,6959,6873,7038,7311
Loudoun,County,86185,169599,312316,363050
Louisa,County,20325,25691,33223,34348
Lunenburg,County,11419,13152,12916,12466
Lynchburg,City,66120,65306,75613,79047
Madison,County,11949,12509,13308,13157
Manassas,City,27757,34692,37839,42081
Manassas Park,City,6798,10226,14241,15174
Martinsville,City,16162,15418,13821,13711
Mathews,County,8348,9160,8976,8836
Mecklenburg,County,29241,32387,32727,31192
Middlesex,County,8653,9895,10959,10696
Montgomery,County,73913,83632,94412,97244
Nelson,County,12778,14440,15020,14850
New Kent,County,10466,13472,18432,20021
Newport News,City,171477,180272,180918,182965
Norfolk,City,261250,234463,242831,245428
Northampton,County,13061,13096,12389,12121
Northumberland,County,10524,12257,12326,12251
Norton,City,4247,3945,3946,4031
Nottoway,County,14993,15738,15852,15579
Orange,County,21421,25870,33434,35026
Page,County,21690,23151,24055,23848
Patrick,County,17473,19429,18490,18264
Petersburg,City,37071,33752,32420,32701
Pittsylvania,County,55672,61790,63492,62383
Poquoson,City,11005,11566,12157,12048
Portsmouth,City,103910,100580,95535,96004
Powhatan,County,15328,22377,28046,28449
Prince Edward,County,17320,19719,23360,23074
Prince George,County,27390,33112,35724,37333
Prince William,County,214954,281317,401972,446094
Pulaski,County,34496,35129,34861,34322
Radford,City,15940,15878,16408,17646
Rappahannock,County,6622,6994,7506,7361
Richmond,County,7273,8813,9254,8902
Richmond,City,202713,196991,204246,217853
Roanoke,County,79278,85700,92439,93785
Roanoke,City,96487,95006,96919,99428
Rockbridge,County,18350,20785,22310,22327
Rockingham,County,57482,67825,76310,78171
Russell,County,28667,29250,28896,28023
Salem,City,23835,24723,24848,25483
Scott,County,23204,23395,23172,22384
Shenandoah,County,31636,35068,41993,43021
Smyth,County,32370,33069,32208,31555
Southampton,County,17022,17482,18589,18059
Spotsylvania,County,57397,90289,122660,129188
Stafford,County,62255,92456,128952,139992
Staunton,City,24581,23951,23746,24538
Suffolk,City,52143,63699,84596,86806
Surry,County,6145,6824,7065,6790
Sussex,County,10248,12507,12083,11767
Tazewell,County,45960,44599,45078,43452
Virginia Beach,City,393089,425236,437966,450980
Warren,County,26142,31553,37431,38987
Washington,County,45887,51152,54870,54729
Waynesboro,City,18549,19617,21020,21366
Westmoreland,County,15480,16684,17454,17477
Williamsburg,City,11600,11998,13673,14691
Winchester,City,21947,23599,26203,27543
Wise,County,39573,42153,41480,39935
Wythe,County,25471,27601,29235,29121
York,County,42434,56748,65186,66342
Washington,Federal State,4866669,5894281,6724543,7061530
Adams,County,13603,16426,18728,19179
Asotin,County,17605,20553,21623,22189
Benton,County,112560,142473,175177,186486
Chelan,County,52250,66611,72456,74588
Clallam,County,56210,64183,71404,72715
Clark,County,238053,345235,425363,451008
Columbia,County,4024,4064,4078,3985
Cowlitz,County,82119,92945,102410,102133
Douglas,County,26205,32589,38431,39804
Ferry,County,6295,7262,7551,7667
Franklin,County,37473,49378,78163,87809
Garfield,County,2248,2397,2266,2215
Grant,County,54798,74714,89120,93147
Grays Harbor,County,64175,67141,72797,70818
Island,County,60195,71571,78506,79275
Jefferson,County,20406,26301,29872,30228
King,County,1507305,1737075,1931256,2079967
Kitsap,County,189731,231982,251133,254183
Kittitas,County,26725,33369,40909,42522
Klickitat,County,16616,19170,20318,20861
Lewis,County,59358,68585,75455,75128
Lincoln,County,8864,10173,10570,10250
Mason,County,38341,49443,60699,60711
Okanogan,County,33350,39567,41120,41290
Pacific,County,18882,20979,20920,20561
Pend Oreille,County,8915,11706,13001,12985
Pierce,County,586203,700816,795229,831928
San Juan,County,10035,14052,15769,16015
Skagit,County,79545,103017,116901,120365
Skamania,County,8289,9876,11066,11340
Snohomish,County,465628,606043,713330,759583
Spokane,County,361333,417968,471221,484318
Stevens,County,30948,40082,43531,43650
Thurston,County,161238,207392,252264,265851
Wahkiakum,County,3327,3824,3978,4067
Walla Walla,County,48439,55177,58781,59844
Whatcom,County,127780,166822,201140,208351
Whitman,County,38775,40742,44776,46827
Yakima,County,188823,222578,243231,247687
West Virginia,Federal State,1793477,1808193,1853033,1850326
Barbour,County,15699,15555,16589,16766
Berkeley,County,59253,75899,104172,110497
Boone,County,25870,25548,24627,23714
Braxton,County,12998,14697,14519,14463
Brooke,County,26992,25427,24070,23530
Cabell,County,96827,96783,96317,97109
Calhoun,County,7885,7587,7627,7513
Clay,County,9983,10336,9386,8941
Doddridge,County,6994,7366,8202,8391
Fayette,County,47952,47591,46039,45132
Gilmer,County,7669,7155,8697,8618
Grant,County,10428,11292,11937,11687
Greenbrier,County,34693,34448,35481,35450
Hampshire,County,16498,20171,23964,23483
Hancock,County,35233,32682,30675,30112
Hardy,County,10977,12647,14025,13923
Harrison,County,69371,68635,69102,68761
Jackson,County,25938,28002,29211,29126
Jefferson,County,35926,42246,53508,55713
Kanawha,County,207619,200111,193058,190223
Lewis,County,17223,16914,16372,16414
Lincoln,County,21382,22107,21720,21561
Logan,County,43032,37705,36745,35348
Marion,County,57249,56603,56418,56803
Marshall,County,37356,35529,33107,32416
Mason,County,25178,25952,27326,27016
McDowell,County,35233,27331,22113,20448
Mercer,County,64980,62978,62266,61785
Mineral,County,26697,27086,28212,27578
Mingo,County,33739,28247,26834,25716
Monongalia,County,75509,81886,96189,103463
Monroe,County,12406,13184,13500,13582
Morgan,County,12128,14929,17541,17453
Nicholas,County,26775,26561,26233,25827
Ohio,County,50871,47432,44443,43328
Pendleton,County,8054,8186,7695,7371
Pleasants,County,7546,7513,7605,7634
Pocahontas,County,9008,9114,8722,8662
Preston,County,29037,29315,33520,33788
Putnam,County,42835,51563,55510,56770
Raleigh,County,76819,79237,78862,78241
Randolph,County,27803,28274,29405,29429
Ritchie,County,10233,10351,10449,10011
Roane,County,15120,15447,14926,14664
Summers,County,14204,14381,13927,13417
Taylor,County,15144,16060,16892,17069
Tucker,County,7728,7307,7141,6927
Tyler,County,9796,9583,9211,9098
Upshur,County,22867,23394,24254,24731
Wayne,County,41636,42919,42481,41122
Webster,County,10729,9716,9154,8834
Wetzel,County,19258,17690,16580,15988
Wirt,County,5192,5865,5717,5845
Wood,County,86915,87954,86956,86237
Wyoming,County,28990,25702,23801,22598
Wisconsin,Federal State,4891954,5363757,5687289,5757564
Adams,County,15682,19940,20875,20215
Ashland,County,16307,16845,16157,16103
Barron,County,40750,44961,45870,45455
Bayfield,County,14008,15027,15014,14985
Brown,County,194594,226633,248007,256670
Buffalo,County,13584,13797,13587,13188
Burnett,County,13084,15650,15457,15328
Calumet,County,34291,40683,48971,49491
Chippewa,County,52360,55217,62505,63460
Clark,County,31647,33548,34691,34423
Columbia,County,45088,52510,56833,56615
Crawford,County,15940,17241,16644,16392
Dane,County,367085,426475,488075,516284
Dodge,County,76559,85851,88761,88574
Door,County,25690,27957,27785,27766
Douglas,County,41758,43288,44159,43698
Dunn,County,35909,39853,43857,44305
Eau Claire,County,85183,93128,98885,101564
Florence,County,4590,5079,4423,4481
Fond du Lac,County,90083,97284,101633,101759
Forest,County,8776,10027,9304,9127
Grant,County,49266,49590,51208,51829
Green,County,30339,33678,36842,37063
Green Lake,County,18651,19115,19051,18836
Iowa,County,20150,22790,23687,23825
Iron,County,6153,6863,5916,5917
Jackson,County,16588,19091,20441,20652
Jefferson,County,67783,75855,83681,84395
Juneau,County,21650,24323,26664,26395
Kenosha,County,128181,149584,166426,168068
Kewaunee,County,18878,20199,20574,20444
La Crosse,County,97904,107156,114638,118011
Lafayette,County,16074,16149,16836,16853
Langlade,County,19505,20743,19977,19410
Lincoln,County,26993,29625,28743,28493
Manitowoc,County,80421,82907,81442,80160
Marathon,County,115400,125908,134063,135780
Marinette,County,40548,43392,41749,41298
Marquette,County,12321,14539,15404,15050
Menominee,County,4075,4554,4232,4522
Milwaukee,County,959212,940127,947736,956406
Monroe,County,36633,40885,44675,45379
Oconto,County,30226,35657,37660,37417
Oneida,County,31679,36736,35998,35563
Outagamie,County,140510,161090,176695,182006
Ozaukee,County,72894,82322,86395,87470
Pepin,County,7107,7314,7469,7335
Pierce,County,32765,36726,41019,40958
Polk,County,34773,41322,44205,43437
Portage,County,61405,67181,70019,70482
Price,County,15600,15819,14159,13675
Racine,County,175034,188849,195428,195163
Richland,County,17521,17926,18021,17662
Rock,County,139510,152315,160331,161188
Rusk,County,15079,15350,14755,14333
Sauk,County,46975,55187,61976,63379
Sawyer,County,14181,16221,16557,16437
Shawano,County,37157,40676,41955,41579
Sheboygan,County,103877,112663,115507,115290
St. Croix,County,50251,63155,84345,86759
Taylor,County,18901,19682,20689,20540
Trempealeau,County,25263,27002,28816,29509
Vernon,County,25617,28058,29771,30362
Vilas,County,17707,21055,21430,21398
Walworth,County,75000,91895,102228,103527
Washburn,County,13772,16007,15911,15694
Washington,County,95328,117529,131885,133251
Waukesha,County,304715,360810,389938,395118
Waupaca,County,46104,51844,52410,52066
Waushara,County,19385,23047,24496,24178
Winnebago,County,140320,156752,166994,169511
Wood,County,73605,75500,74749,73608
Wyoming,Federal State,453589,493786,563767,584153
Albany,County,30797,32029,36299,37811
Big Horn,County,10525,11442,11668,11930
Campbell,County,29370,33705,46133,48320
Carbon,County,16659,15626,15885,15854
Converse,County,11128,12046,13833,14097
Crook,County,5294,5886,7083,7248
Fremont,County,33662,35805,40123,40703
Goshen,County,12373,12537,13247,13514
Hot Springs,County,4809,4877,4812,4816
Johnson,County,6145,7084,8569,8573
Laramie,County,73142,81617,91881,96389
Lincoln,County,12625,14568,18106,18567
Natrona,County,61226,66541,75450,81624
Niobrara,County,2499,2410,2484,2463
Park,County,23178,25788,28205,28989
Platte,County,8145,8792,8667,8799
Sheridan,County,23562,26563,29116,30032
Sublette,County,4843,5913,10247,10057
Sweetwater,County,38823,37620,43806,45010
Teton,County,11173,18257,21294,22930
Uinta,County,18705,19745,21118,20904
Washakie,County,8388,8292,8533,8322
Weston,County,6518,6643,7208,7201
